Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
5539408233,"Jun 27, 2021, 10:25:04 AM",Lunch Ride,Ride,,17618,35.73,,,false,,,activities/5539408233.gpx,,,17618.0,7231.0,35732.69921875,11.5,4.941598892211914,37.03334426879883,103.13334655761719,92.69999694824219,162.10000610351562,15.699999809265137,-0.18498462438583374,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,80.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5543799698,"Jun 28, 2021, 4:32:22 PM",Evening Run,Run,,2603,7.99,,,false,,,activities/5543799698.gpx,,,2603.0,2473.0,7989.10009765625,12.800000190734863,3.23052978515625,23.8720703125,23.57206916809082,83.4000015258789,97.4000015258789,8.300000190734863,0.003755116369575262,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8021.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5546238373,"Jun 3, 2021, 6:04:48 AM",Morning Ride,Ride,,41295,74.77,,,false,,,activities/5546238373.gpx,,,41295.0,13169.0,74770.296875,14.5,5.677750587463379,421.4206848144531,515.720703125,4.0,189.60000610351562,9.899999618530273,-0.12611959874629974,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5546239507,"Jun 6, 2021, 12:42:26 PM",Afternoon Ride,Ride,,5910,32.03,,,false,,,activities/5546239507.gpx,,,5910.0,5165.0,32037.19921875,34.099998474121094,6.202749252319336,275.3529052734375,212.25289916992188,23.899999618530273,107.9000015258789,7.199999809265137,0.1969585418701172,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5546240602,"Jun 5, 2021, 11:21:19 AM",Afternoon Ride,Ride,,12571,20.75,,,false,,,activities/5546240602.gpx,,,12571.0,4881.0,20749.599609375,15.699999809265137,4.251096248626709,165.6981964111328,273.898193359375,113.30000305175781,251.89999389648438,14.0,-0.5214558243751526,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5546241680,"Jun 4, 2021, 12:14:26 PM",Afternoon Ride,Ride,,14665,48.33,,,false,,,activities/5546241680.gpx,,,14665.0,10126.0,48331.5,13.699999809265137,4.77301025390625,420.90777587890625,447.5077819824219,157.39999389648438,248.89999389648438,28.399999618530273,-0.05503657087683678,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5546366811,"Jun 29, 2021, 6:12:13 AM",Morning Ride,Ride,,1219,8.68,,,false,,,activities/5546366811.gpx,,,1219.0,1209.0,8687.7998046875,11.199999809265137,7.185938835144043,8.096428871154785,5.1964287757873535,91.80000305175781,100.0,1.7000000476837158,0.03338014334440231,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5550164274,"Jun 29, 2021, 8:45:59 PM",Szybciorem z bulwarów,Ride,,3281,18.56,,,false,,,activities/5550164274.gpx,,,3281.0,2773.0,18568.400390625,10.800000190734863,6.696141242980957,35.78666687011719,26.086666107177734,80.9000015258789,101.4000015258789,7.699999809265137,0.05223928764462471,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,73.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5550248115,"Jun 27, 2021, 11:00:54 AM",Z Mszczonowa,Ride,"",4500,21.00,,,false,,,,,,4500.0,4500.0,21000.0,,4.666666507720947,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5551738766,"Jun 30, 2021, 6:53:20 AM",Morning Ride,Ride,,1952,9.40,,,false,,,activities/5551738766.gpx,,,1952.0,1696.0,9404.5,10.199999809265137,5.545105934143066,9.477499961853027,6.977499961853027,91.80000305175781,101.4000015258789,6.300000190734863,0.026583019644021988,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
